trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1180.avi","oneeighty","sin-oneeighty-4Hz-yann24.wav","Theta",180,"yann"
2,"1137.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth"
3,"1075.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch"
4,"1027.avi","oneeighty","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar"
5,"1152.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann"
6,"1018.avi","zero","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar"
7,"1069.avi","zero","sin-zero-4Hz-orch9.wav","Theta",0,"orch"
8,"1009.avi","zero","sin-zero-4Hz-guitar7.wav","Theta",0,"guitar"
9,"1029.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar"
10,"1172.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann"
11,"1093.avi","oneeighty","sin-oneeighty-4Hz-orch15.wav","Theta",180,"orch"
12,"1145.avi","zero","sin-zero-4Hz-yann2.wav","Theta",0,"yann"
13,"1101.avi","zero","sin-zero-4Hz-synth6.wav","Theta",0,"synth"
14,"1140.avi","oneeighty","sin-oneeighty-4Hz-synth14.wav","Theta",180,"synth"
15,"1118.avi","zero","sin-zero-4Hz-synth2.wav","Theta",0,"synth"
16,"1054.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
